ref,state,constituency,img_link,won_status,votes,votes_percentage,name,party_name
2524,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SAGAL-2024-20240424081320.jpg,lost,659,( -89751),SAGALI GURAPPA,Bahujan Samaj Party
2525,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VANKE-2024-20240423081726.jpg,lost,484,( -89926),VANKELA SRINIVASULU,Independent
2526,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/YAMBA-2024-20240425053239.jpg,lost,251,( -90159),YAMBADI SINGARAIAH,Independent
2527,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MUNNE-2024-20240425043215.jpg,lost,162,( -90248),MUNNELLI GURAIAH,Independent
2528,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ALLUR-2024-20240424075808.jpg,lost,141,( -90269),ALLURI SREENIVASULU,Jai Bharat National Party
2529,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KAMAG-2024-20240425020231.jpg,lost,129,( -90281),KAMAGANDLA OBAIAH,Super Rangers Party
2530,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MADDE-2024-20240422101927.jpg,lost,88,( -90322),MADDELA MALLIKARJUNA RAO,Independent
2531,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PASUP-2024-20240424115216.jpg,lost,72,( -90338),PASUPULA BALA KRISHNA,Independent
2532,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GAMGA-2024-20240423092342.jpg,lost,70,( -90340),GAMGADHAR DODAGOLLA,Jana Sahayaka Sakthi
2533,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BHAVA-2024-20240422092634.jpg,lost,65,( -90345),BHAVANASI VENKATASUBBARAYUDU,Samajwadi Party
2534,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SINGA-2024-20240424021226.jpg,lost,64,( -90346),SINGAMALA VENKATESHWARLU,All India Forward Bloc
2535,Andhra Pradesh,Araku Valley (28),img/nota.jpg,,3076,( -87334),NOTA,None of the Above
2536,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BUCHE-2024-20240430111153.jpg,won,101889,(+ 2456),BUCHEPALLI SIVA PRASAD REDDY,Yuvajana Sramika Rythu Congress Party
2537,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/LAKSH-2024-20240430111102.jpg,lost,99433,( -2456),GOTTIPATI LAKSHMI,Telugu Desam
2538,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/PUTLU-2024-20240430111024.jpg,lost,1985,( -99904),PUTLURI KONDA REDDY,Indian National Congress
2539,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ETTHA-2024-20240430111122.jpg,lost,561,( -101328),ETTHADI SIVA PRASAD,Bahujan Samaj Party
2540,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ARIGE-2024-20240430111225.jpg,lost,305,( -101584),ARIGELA SRINIVASULU,Bharatha Chaitanya Yuvajana Party
2541,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MEENA-2024-20240418020821.jpg,lost,270,( -101619),MANCHA MEENA,Independent
2542,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ANAPA-2024-20240430033025.jpg,lost,136,( -101753),JOHN VESLY ANAPARTHI,Independent
2543,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/TELUK-2024-20240430033217.jpg,lost,114,( -101775),TELUKUTLA KALYANA KUMAR,Samajwadi Party
2544,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/TENAL-2024-20240430111338.jpg,lost,110,( -101779),TENALI RAVIBABU,Andhra Rastra Praja Samithi
2545,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/KUNCH-2024-20240430111252.jpg,lost,102,( -101787),KUNCHALA KOTESWARARAO,Radical Party of India (Ambedkarist)
2546,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/PATIB-2024-20240430033252.jpg,lost,94,( -101795),PATIBANDLA THRIPURADAS,Jatiya Jana Sena Party
2547,Andhra Pradesh,Araku Valley (28),img/nota.jpg,,2107,( -99782),NOTA,None of the Above
2548,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHAND-2024-20240422011419.jpg,won,91741,(+ 5200),CHANDRA SEKHAR TATIPARTHI,Yuvajana Sramika Rythu Congress Party
2549,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ERIXI-2024-20240419041210.jpg,lost,86541,( -5200),ERIXION BABU GUDURI,Telugu Desam
2550,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/AJITH-2024-20240422040220.jpg,lost,2192,( -89549),AJITHA RAO BUDALA,Indian National Congress
2551,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KOTAP-2024-20240422025402.jpg,lost,1330,( -90411),KOTA PITCHAIAH,Bahujan Samaj Party
2552,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/TURAK-2024-20240422022613.jpg,lost,368,( -91373),TURAKA RATNA PAUL,Independent
2553,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/JAYAR-2024-20240425042824.jpg,lost,327,( -91414),KORRAPOLU JAYA RAO,Jatiya Jana Sena Party
2554,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/THATH-2024-20240425061526.jpg,lost,169,( -91572),THATHAPUDI JOHNSON,Independent
2555,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MUTUK-2024-20240424031953.jpg,lost,164,( -91577),MUTUKURI KRUPAIAH,Bharatha Chaitanya Yuvajana Party
2556,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KOMMU-2024-20240423025044.jpg,lost,148,( -91593),KOMMULA RAVI,Independent
2557,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/DUPAT-2024-20240423035309.jpg,lost,138,( -91603),DUPATI CHANDRA BABU,Jai Bharat National Party
2558,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VENKA-2024-20240425031757.jpg,lost,119,( -91622),VENKATESWARLU DARSI,Jaibhim Rao Bharat Party
2559,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VESAP-2024-20240425021546.jpg,lost,93,( -91648),VESAPOGU ELIA,Samajwadi Party
2560,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHEDU-2024-20240425034035.jpg,lost,82,( -91659),CHEDURI VENKATESH,Navarang Congress Party
2561,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/THELL-2024-20240424125843.jpg,lost,82,( -91659),THELLA EBSHI RANI,Liberation Congress Party
2562,Andhra Pradesh,Araku Valley (28),img/nota.jpg,,2231,( -89510),NOTA,None of the Above
2563,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MATSY-2024-20240419060312.jpg,won,68170,(+ 19338),MATSYARASA VISWESWARA RAJU,Yuvajana Sramika Rythu Congress Party
2564,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/GIDDI-2024-20240426070131.jpg,lost,48832,( -19338),ESWARI GIDDI,Telugu Desam
2565,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VANTH-2024-20240422062915.jpg,lost,15935,( -52235),VANTHALA SUBBA RAO,Independent
2566,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BULLI-2024-20240422060634.jpg,lost,13566,( -54604),BULLIBABU SATAKA,Indian National Congress
2567,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/APPAR-2024-20240422055449.jpg,lost,2673,( -65497),APPA RAO SURLA,Bahujan Samaj Party
2568,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VALLA-2024-20240424090923.jpg,lost,1915,( -66255),VALLA MOUNIKA,Independent
2569,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/DONKA-2024-20240425103745.jpg,lost,1434,( -66736),DONKADA SIVA PRASAD,Independent
2570,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KILLO-2024-20240424095207.jpg,lost,1178,( -66992),KILLO RANGA RAO,Bharatha Chaitanya Yuvajana Party
2571,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHERR-2024-20240424095556.jpg,lost,1112,( -67058),CHERRIKI EPRAYAM BABU,Independent
2572,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KOKKU-2024-20240424093857.jpg,lost,1023,( -67147),KOKKULA KANNABABU,Independent
2573,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/CHETT-2024-20240425110942.jpg,lost,758,( -67412),CHETTI SANKARA RAO,Independent
2574,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MINUM-2024-20240424085346.jpg,lost,757,( -67413),MINUMALA RAMBABU,Samajwadi Party
2575,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ADAPA-2024-20240424091910.jpg,lost,695,( -67475),ADAPA VISHNU MURTHY,Independent
2576,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/JOSEP-2024-20240503100853.jpg,lost,620,( -67550),JOSEPH KINTUKURI,India Praja Bandhu Party
2577,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/DUMAN-2024-20240425102241.jpg,lost,559,( -67611),DUMANTHI NAGESWARARAO,Jai Bharat National Party
2578,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/BONKU-2024-20240425105753.jpg,lost,513,( -67657),BONKU ARJUNARAO,Jai Maha Bharath Party
2579,Andhra Pradesh,Araku Valley (28),img/nota.jpg,,1420,( -66750),NOTA,None of the Above
2580,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/REGAM-2024-20240430113731.jpg,won,65658,(+ 31877),REGAM MATYALINGAM,Yuvajana Sramika Rythu Congress Party
2581,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/RAJAR-2024-20240430111452.jpg,lost,33781,( -31877),RAJARAO PANGI,Bharatiya Janata Party
2582,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/VANTH-2024-20240430120554.jpg,lost,13555,( -52103),VANTHALA RAMANNA,Independent
2583,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/LAKER-2024-20240430110502.jpg,lost,13506,( -52152),LAKE RAJARAO,Bahujan Samaj Party
2584,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/GANGA-2024-20240430121826.jpg,lost,12503,( -53155),GANGADHARASWAMI SETTY,Indian National Congress
2585,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ABRAH-2024-20240430112327.jpg,lost,11633,( -54025),ABRAHAM SIVERI,Independent
2586,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/RAGHU-2024-20240430104411.jpg,lost,10737,( -54921),RAGHUNADH SAMARDI,Independent
2587,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/MOSIY-2024-20240430122304.jpg,lost,2116,( -63542),MOSIYA SUJATHA,Independent
2588,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/DRRA-2024-20240430124134.jpg,lost,2060,( -63598),DR.RAMAKRISHNA PUCHAPUNDI,Bharat Adivasi Party
2589,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/SAMAR-2024-20240430122653.jpg,lost,1695,( -63963),SAMARDI BHAVANI,Independent
2590,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/NARAJ-2024-20240430120836.jpg,lost,1422,( -64236),NARAJI MADHU BABU,Independent
2591,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ELIAH-2024-20240430114745.jpg,lost,1283,( -64375),ELIAH CHENDA,Independent
2592,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/GEMME-2024-20240430113323.jpg,lost,1266,( -64392),GEMMELI KRISHNARAO,Independent
2593,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BURID-2024-20240430120153.jpg,lost,1206,( -64452),BURIDI UPENDRA,Jai Bharat National Party
2594,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/CHUNC-2024-20240430112902.jpg,lost,955,( -64703),CHUNCHU RAJABABU,Gondwana Dandkaranya Party
2595,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/KAMMI-2024-20240430123733.jpg,lost,945,( -64713),KAMMIDI NIRMALA,Independent
2596,Andhra Pradesh,Araku Valley (28),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/KILLO-2024-20240430123006.jpg,lost,938,( -64720),KILLO ANIL KUMAR,Liberation Congress Party
2597,Andhra Pradesh,Araku Valley (28),img/nota.jpg,,3593,( -62065),NOTA,None of the Above
2598,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PVP-2024-20240419022546.jpg,won,89929,(+ 18164),DR. PARTHA SARATHI VALMIKI,Bharatiya Janata Party
2599,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/YSAI-2024-20240502050349.jpg,lost,71765,( -18164),Y. SAI PRASAD REDDY,Yuvajana Sramika Rythu Congress Party
2600,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/RAMES-2024-20240423125435.jpg,lost,7622,( -82307),G. RAMESH YADAV,Indian National Congress
2601,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ASIYA-2024-20240418023653.jpg,lost,2152,( -87777),ASIYA BANU AMLIVALE,Bahujan Samaj Party
2602,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GYUVA-2024-20240425011448.jpg,lost,1170,( -88759),G. YUVARAJ,Independent
2603,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KDAS-2024-20240424030715.jpg,lost,727,( -89202),K. DASTAGIRI NAIDU,Independent
2604,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KRANG-2024-20240423022919.jpg,lost,471,( -89458),K. RANGANNA,Jaibhim Rao Bharat Party
2605,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/JAYAN-2024-20240425014728.jpg,lost,274,( -89655),G JAYANNA,Independent
2606,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BNAG-2024-20240502052225.jpg,lost,268,( -89661),B. NAGARAJ,Independent
2607,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/2024/ac/E24/S01/146/1713580410urukunduphoto.jpg,lost,140,( -89789),URUKUNDU VADDE,Independent
2608,Andhra Pradesh,Etcherla(7),img/nota.jpg,,1615,( -88314),NOTA,None of the Above
2609,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/CHADI-2024-20240419022857.jpg,won,109640,(+ 17191),ADINARAYANA REDDY CHADIPIRALA,Bharatiya Janata Party
2610,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/MULES-2024-20240427121912.jpg,lost,92449,( -17191),MULE SUDHEER REDDY,Yuvajana Sramika Rythu Congress Party
2611,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BRAMH-2024-20240422123117.jpg,lost,4222,( -105418),BRAMHANANDA REDDY PAMULA,Indian National Congress
2612,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/GUDIS-2024-20240423013339.jpg,lost,1791,( -107849),GUDISENAPALLI OBAIAH,Bahujan Samaj Party
2613,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/ALLEP-2024-20240420034330.jpg,lost,710,( -108930),ALLE PRABHAVATHI,Independent
2614,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/SIVAN-2024-20240426120406.jpg,lost,468,( -109172),C. SIVA NARAYANA REDDY,Independent
2615,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/CHINT-2024-20240426121339.jpg,lost,271,( -109369),CHINTHALA ESAIAH,Bharosa Party
2616,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/VEERA-2024-20240423021918.jpg,lost,233,( -109407),VEERA RAGHU VARDHAN REDDY CHADIPIRALLA,Independent
2617,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VENKA-2024-20240422045046.jpg,lost,228,( -109412),VENKATA SUBBA REDDY THIMAREDDY,Independent
2618,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/PALLE-2024-20240425115518.jpg,lost,225,( -109415),P. CHANDRA SEKHAR REDDY,Jaibhim Rao Bharat Party
2619,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/VENGA-2024-20240423115948.jpg,lost,153,( -109487),V. JAGADEESWARA REDDY,Independent
2620,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/BUCHU-2024-20240423123908.jpg,lost,112,( -109528),B. PULLA REDDY,Navarang Congress Party
2621,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/MUDRA-2024-20240424043124.jpg,lost,104,( -109536),MUDRABOINA NAGABHOOSHANAM,Pyramid Party of India
2622,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/RAMOO-2024-20240426012510.jpg,lost,89,( -109551),RAMOOJI EMMANIYELU,Independent
2623,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/RAMES-2024-20240424023847.jpg,lost,83,( -109557),RAMESH YADDULA,Samajwadi Party
2624,Andhra Pradesh,Etcherla(7),img/nota.jpg,,2392,( -107248),NOTA,None of the Above
2625,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SATYA-2024-20240418030955.jpg,won,105669,(+ 47032),YALAMANCHILI SATYANARAYANA CHOWDARY (SUJANA CHOWDARY),Bharatiya Janata Party
2626,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/ASIFS-2024-20240419054458.jpg,lost,58637,( -47032),ASIF SHAIK,Yuvajana Sramika Rythu Congress Party
2627,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/GUMMA-2024-20240419055156.jpg,lost,3723,( -101946),KOTESWARA RAO GUMMADIDALA,Communist Party of India
2628,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MADDI-2024-20240422044947.jpg,lost,978,( -104691),MADDIRALA VINOD KUMAR,Bahujan Samaj Party
2629,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/POTHI-2024-20240423062453.jpg,lost,298,( -105371),POTHINA VENKATA RAMARAO,Jai Bharat National Party
2630,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VENKA-2024-20240424091222.jpg,lost,241,( -105428),KONAKI VENKATESWARA RAO,Studentz United For Nation Party
2631,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SAIBA-2024-20240420064140.jpg,lost,189,( -105480),NAKKALA SAI BABU,Navarang Congress Party
2632,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/PARAS-2024-20240420015959.jpg,lost,168,( -105501),PARASA SURESH KUMAR,Jaibhim Rao Bharat Party
2633,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/S01/SEERA-2024-20240502050645.jpg,lost,150,( -105519),SEERAM NAGAMALLESWARA RAO,Independent
2634,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/SHAIK-2024-20240423063256.jpg,lost,141,( -105528),SHAIK KHAJA VALI,Indian Union Muslim League
2635,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/KHADA-2024-20240419055612.jpg,lost,126,( -105543),KHADAR BASHA SHAIK,Marxist Communist Party of India (United)
2636,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/VIDAV-2024-20240425105536.jpg,lost,105,( -105564),VIDAVALAPATI VIJAYA SANKAR,Independent
2637,Andhra Pradesh,Etcherla(7),https://results.eci.gov.in/uploads1/candprofile/E24/2024/AC/s01/MOHAN-2024-20240422044131.jpg,lost,88,( -105581),MOHANA DURGA PRASAD TADEPALLI,Pyramid Party of India
